Gender,Age,Married,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
1,40,1,0,33.976678,-118.065875,8,71,26.56,1,2,7.0,0,1,1,0,0,1,1,0,0,1,0,93.25,6669.45,0.0,90,1885.76,8645.21,1
0,71,1,0,33.897122,-118.164432,1,72,20.48,1,1,6.0,1,1,1,1,1,1,1,1,2,1,1,88.05,6425.65,0.0,0,1474.56,7900.21,1
1,57,1,1,37.621458,-121.012295,3,47,38.25,0,2,20.0,1,0,1,0,0,1,1,1,0,0,0,90.05,4137.2,0.0,0,1797.75,5934.95,1
0,57,0,0,37.62984,-122.120843,0,2,48.34,1,2,28.0,0,0,0,0,1,1,1,1,0,1,0,96.0,174.8,0.0,0,96.68,271.48,0
1,61,1,3,36.414216,-121.360597,10,34,20.05,1,2,57.0,0,0,1,0,0,1,1,1,0,1,1,90.05,3097.0,0.0,0,681.7,3778.7,1
1,35,1,0,40.557314,-124.081662,4,60,43.57,0,1,30.0,1,1,1,1,0,0,0,1,1,1,0,65.85,3928.3,0.0,0,2614.2,6542.5,1
0,75,0,0,38.69508,-121.271616,0,55,29.6,1,2,3.0,0,0,1,0,1,1,0,1,1,1,0,-2.0,5409.75,0.0,0,1628.0,7037.75,1
1,25,1,2,40.331975,-121.460674,5,53,24.33,0,2,52.0,0,1,0,1,1,0,0,1,0,1,0,92.55,4779.45,0.0,0,1289.49,6068.94,1
1,39,0,0,38.921333,-120.897718,0,5,45.25,0,1,22.0,0,0,1,0,1,1,1,0,1,1,1,70.0,347.4,0.0,10,226.25,583.65,0
1,47,1,0,37.713152,-121.08739,1,1,14.9,0,1,6.0,0,0,0,0,0,0,0,1,0,1,1,45.85,45.85,0.0,0,14.9,60.75,0
0,57,0,0,37.900662,-122.052782,0,61,4.51,1,0,24.0,1,0,1,1,1,1,1,1,2,0,1,86.45,5175.3,0.0,0,275.11,5450.41,1
1,71,1,1,32.800671,-116.483363,9,38,28.3,1,2,27.0,0,1,0,0,1,1,0,1,1,0,0,101.15,3741.85,0.0,0,1075.4,4817.25,1
0,30,0,0,37.609095,-121.263381,0,60,22.88,0,2,48.0,1,0,1,1,1,1,1,1,0,1,0,104.95,6236.75,0.0,0,1372.8,7609.55,1
0,51,1,3,33.62251,-117.927024,1,9,23.36,1,1,22.0,0,1,0,0,0,0,0,1,0,1,1,55.3,501.2,0.0,0,210.24,711.44,1
0,61,1,0,36.807595,-118.901544,1,46,37.02,0,1,6.0,0,1,0,1,1,0,0,1,2,1,1,64.2,3009.5,0.0,0,1702.92,4712.42,1
0,43,0,0,33.03679,-115.60503,0,1,40.4,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,71.35,71.35,0.0,0,40.4,111.75,0
0,45,0,0,38.227285,-121.02789,0,1,20.23,1,2,17.0,0,1,0,0,1,1,1,1,0,1,1,100.25,100.25,0.0,0,20.23,120.48,0
1,79,1,0,34.114772,-118.089431,5,21,42.95,0,1,30.0,1,1,0,0,0,1,0,1,1,1,0,-3.0,1339.8,0.0,0,901.95,2241.75,1
1,44,0,0,34.424926,-117.184503,0,66,30.96,0,2,11.0,1,0,1,1,1,1,1,1,2,1,0,105.65,6844.5,0.0,0,2043.36,8887.86,1
0,20,0,0,40.336392,-122.448533,0,1,17.23,0,2,52.0,0,1,0,1,1,0,1,1,0,0,0,91.7,91.7,0.0,0,17.23,108.93,0
1,42,0,0,41.831901,-123.487478,0,49,18.97,1,2,3.0,0,0,0,1,1,1,1,1,1,1,0,100.6,5069.65,0.0,0,929.53,5999.18,0
0,57,1,1,34.141146,-117.655583,5,3,23.72,0,2,17.0,0,0,0,0,1,0,0,1,0,1,0,80.7,239.45,0.0,0,71.16,310.61,1
1,63,1,1,36.600193,-120.153393,10,34,5.65,0,2,26.0,0,0,1,0,1,0,0,1,0,1,1,84.05,2909.95,0.0,0,192.1,3102.05,1
1,26,1,0,34.031529,-118.491156,4,68,14.79,1,2,47.0,0,1,1,1,1,1,1,1,2,1,0,110.0,7611.85,0.0,0,1005.72,8617.57,0
0,59,1,0,32.697098,-117.116587,1,50,35.33,1,2,17.0,0,0,0,0,1,0,0,1,0,1,0,84.4,4116.15,0.0,0,1766.5,5882.65,0
0,23,0,0,36.633498,-119.298895,0,25,9.57,1,2,59.0,0,0,0,0,1,0,0,1,0,1,1,84.6,2088.05,0.0,0,239.25,2327.3,1
0,67,0,0,34.035602,-117.591528,0,19,7.95,0,2,12.0,1,1,0,1,1,1,0,0,1,1,2,105.0,2007.25,0.0,20,151.05,2178.3,1
1,47,0,0,35.930782,-121.189757,0,65,27.75,1,2,30.0,0,1,1,0,1,1,1,1,2,0,1,-3.0,6631.85,0.0,0,1803.75,8435.6,1
0,47,1,0,33.977468,-118.445475,1,3,38.09,1,2,30.0,0,0,0,0,0,1,1,1,0,1,0,84.75,264.85,0.0,0,114.27,379.12,0
0,39,1,0,37.449551,-122.183762,1,67,35.03,1,2,23.0,1,0,1,1,1,1,1,1,1,1,0,111.25,7511.65,0.0,0,2347.01,9858.66,1
0,51,0,0,34.291273,-118.505104,0,8,18.82,1,2,3.0,0,0,0,0,0,0,0,1,0,1,0,75.25,576.7,0.0,0,150.56,727.26,1
1,38,1,0,36.594542,-119.905245,8,67,28.06,1,1,15.0,1,1,1,1,0,0,0,1,2,0,1,70.9,4677.1,0.0,0,1880.02,6557.12,1
1,47,0,0,40.346634,-120.386422,0,26,3.26,0,1,6.0,0,0,0,1,1,0,0,1,1,0,1,59.45,1507.0,0.0,0,84.76,1591.76,1
1,74,1,0,33.601309,-117.902304,1,57,49.91,1,2,21.0,0,1,1,0,0,1,0,1,0,1,0,95.25,5427.05,12.59,0,2844.87,8259.33,0
1,64,0,0,32.782501,-117.01611,0,39,36.17,1,2,5.0,0,0,0,0,0,0,0,1,0,0,0,75.25,3017.65,0.0,0,1410.63,4428.28,0
1,28,1,1,33.200369,-116.192313,1,47,39.25,1,1,26.0,0,1,0,0,0,0,1,1,0,0,0,54.25,2538.2,0.0,0,1844.75,4382.95,1
1,26,0,0,38.694081,-121.694431,0,20,23.22,1,2,59.0,0,0,0,1,1,1,1,1,0,1,2,98.55,2031.95,0.0,0,464.4,2496.35,1
1,35,1,0,35.184837,-119.402525,1,17,13.68,0,2,11.0,0,0,0,0,0,0,0,1,0,1,0,70.4,1214.05,0.0,0,232.56,1446.61,0
0,19,1,0,38.400264,-120.641274,0,61,10.21,0,2,69.0,1,1,0,1,0,1,1,1,1,0,0,93.7,5860.7,0.0,0,622.81,6483.51,1
0,66,0,0,33.973616,-118.24902,0,8,5.21,0,2,8.0,0,0,1,0,1,1,0,1,0,1,1,94.45,742.95,0.0,0,41.68,784.63,0
0,70,1,0,34.049172,-118.115022,1,72,24.44,1,1,13.0,1,1,1,1,1,1,0,1,2,0,1,89.1,6352.4,0.0,0,1759.68,8112.08,1
1,45,0,0,33.999992,-117.535395,0,24,2.33,0,1,2.0,0,0,0,1,0,0,0,1,0,1,1,51.1,1269.6,0.0,0,55.92,1325.52,1
1,77,0,0,41.232128,-123.194748,0,4,30.11,0,2,25.0,0,0,0,0,0,0,0,1,2,0,0,69.35,261.65,0.0,0,120.44,382.09,1
1,36,0,0,40.274302,-124.210902,0,26,14.3,1,2,20.0,0,0,0,0,0,1,1,1,0,1,0,83.95,2254.2,0.0,0,371.8,2626.0,0
0,59,1,0,36.414611,-121.6386,10,66,37.38,1,2,8.0,1,1,0,1,0,0,0,1,1,0,0,89.0,5898.6,0.0,0,2467.08,8365.68,1
0,52,1,3,37.720498,-122.443119,1,65,10.11,1,0,26.0,1,1,1,1,1,1,1,1,2,0,0,91.55,5963.95,0.0,0,657.15,6621.1,1
0,40,0,0,37.797526,-122.464531,0,34,5.32,0,1,23.0,1,0,1,1,1,1,1,1,1,1,0,79.95,2727.3,0.0,0,180.88,2908.18,1
0,41,1,0,40.796621,-124.15428,10,45,26.01,0,0,29.0,1,0,1,1,1,1,1,1,2,1,1,81.0,3533.6,0.0,0,1170.45,4704.05,1
0,43,1,2,37.768881,-122.395521,4,71,15.73,1,2,17.0,1,1,1,0,1,0,0,1,2,1,1,99.0,7061.65,0.0,0,1116.83,8178.48,1
1,36,0,0,37.750021,-122.415201,0,18,12.5,1,1,5.0,0,0,1,1,1,1,1,1,1,1,1,82.0,1425.45,0.0,0,225.0,1650.45,0
1,21,0,0,37.587494,-121.862856,0,2,23.52,0,1,48.0,0,0,0,1,1,1,1,1,0,0,0,-8.0,132.4,0.0,0,47.04,179.44,1
1,51,1,0,32.787836,-117.232376,1,8,47.91,0,2,23.0,1,0,0,0,0,0,0,1,0,1,0,74.5,609.9,0.0,0,383.28,993.18,0
0,27,0,0,35.392599,-119.245341,0,1,23.0,0,2,59.0,0,0,0,0,0,0,0,1,0,1,0,70.25,70.25,0.0,0,23.0,93.25,0
1,77,1,0,33.956228,-118.120993,0,10,6.01,1,2,27.0,0,0,0,0,0,1,0,1,0,0,0,85.55,851.75,0.0,0,60.1,911.85,0
1,28,0,0,38.683605,-120.811852,0,4,42.06,1,2,58.0,0,1,0,0,0,0,1,1,0,0,0,78.45,330.05,0.0,0,168.24,498.29,0
0,31,1,2,38.35363,-121.44195,7,52,7.99,0,2,19.0,1,0,1,0,1,1,1,1,1,0,0,100.3,5244.45,0.0,0,415.48,5659.93,1
1,74,0,0,39.381174,-121.21191,0,19,39.97,1,2,9.0,0,1,0,0,1,0,0,1,0,1,0,88.2,1775.8,0.0,0,759.43,2535.23,0
1,58,0,2,33.947305,-118.439841,0,18,34.07,0,1,28.0,0,0,0,0,0,0,0,0,0,1,1,45.65,747.2,0.0,40,613.26,1400.46,1
1,69,0,0,37.818589,-120.256995,0,6,19.74,0,1,7.0,0,0,0,0,0,0,0,1,0,0,1,44.7,276.5,0.0,0,118.44,394.94,1
1,75,0,0,32.909873,-116.906774,0,72,24.67,1,2,26.0,1,1,1,1,1,1,0,1,2,0,0,113.8,7845.8,0.0,0,1776.24,9622.04,1
1,60,1,0,38.35363,-121.44195,3,71,47.34,1,2,12.0,0,1,1,0,1,1,1,1,2,1,0,106.0,7723.7,0.0,0,3361.14,11084.84,0
1,72,0,0,34.2112,-118.230625,0,57,9.1,1,1,16.0,0,1,1,0,1,1,0,1,2,1,0,79.75,4438.2,0.0,0,518.7,4956.9,1
0,46,1,1,33.936827,-118.359824,1,72,24.9,1,1,19.0,1,0,1,1,1,1,1,1,2,0,1,84.7,5893.9,0.0,0,1792.8,7686.7,1
0,24,1,1,33.972119,-118.020188,10,8,31.86,0,0,59.0,0,1,0,1,0,0,0,0,0,0,0,56.3,401.5,0.0,30,254.88,686.38,1
0,23,0,0,33.507255,-117.029473,0,1,32.86,1,2,58.0,0,0,0,0,0,0,0,1,0,1,2,75.05,75.05,0.0,0,32.86,107.91,0
0,34,0,0,40.94338,-123.831799,0,2,39.5,0,0,26.0,0,0,0,0,0,0,0,1,0,1,1,45.25,74.2,0.0,0,79.0,153.2,1
1,69,0,0,34.057496,-118.413959,0,30,19.92,1,1,30.0,0,0,1,1,1,0,0,1,2,1,1,69.1,2093.9,21.08,0,597.6,2670.42,1
1,56,0,0,34.04622,-118.053753,0,32,37.48,1,1,15.0,0,1,1,1,1,1,1,1,1,0,1,83.7,2633.3,0.0,0,1199.36,3832.66,1
1,75,0,0,41.528541,-122.955018,0,11,2.63,1,2,13.0,0,1,1,1,1,1,0,0,2,1,0,111.4,1183.05,0.0,40,28.93,1251.98,1
1,73,0,0,34.167926,-118.267539,0,2,15.19,1,2,30.0,0,0,0,0,0,0,0,1,0,1,2,72.6,154.3,0.0,0,30.38,184.68,1
0,76,1,0,39.080469,-122.955176,6,1,41.16,0,2,6.0,0,1,0,0,0,0,0,1,0,1,2,76.4,76.4,0.0,0,41.16,117.56,0
0,32,0,0,38.093701,-122.276589,0,29,17.87,1,0,26.0,1,0,0,0,0,1,1,1,0,1,0,66.1,1912.15,0.0,0,518.23,2430.38,1
1,33,1,0,37.311088,-121.961786,3,32,47.89,1,2,9.0,0,1,0,0,1,1,1,1,0,1,1,98.85,3145.9,0.0,0,1532.48,4678.38,1
1,69,1,0,34.501452,-118.207862,0,29,10.55,1,2,2.0,0,0,0,1,0,0,0,1,0,1,0,79.3,2414.55,0.0,0,305.95,2720.5,1
1,24,1,0,36.587497,-121.944815,0,59,6.91,1,2,52.0,0,0,0,0,0,1,1,1,1,0,0,85.55,5084.65,0.0,0,407.69,5492.34,0
1,29,0,0,40.331975,-121.460674,0,15,44.86,1,2,52.0,0,0,0,0,0,0,1,1,0,1,2,76.0,1130.85,0.0,0,672.9,1803.75,0
1,64,0,0,34.177267,-118.31003,0,50,40.83,0,2,21.0,1,1,0,1,0,1,1,1,0,1,1,93.5,4747.5,0.0,0,2041.5,6789.0,1
0,50,1,0,38.192608,-120.957842,7,14,4.45,0,2,16.0,0,0,0,0,0,1,1,1,0,1,0,78.1,1122.4,0.0,0,62.3,1184.7,1
1,58,0,0,34.079934,-118.046695,0,3,15.6,0,2,9.0,0,0,0,0,1,1,1,1,0,1,0,92.0,266.8,0.0,0,46.8,313.6,1
1,70,0,0,39.600599,-120.636358,0,35,35.1,1,2,29.0,0,0,0,0,1,1,0,0,0,1,0,95.45,3474.05,0.0,80,1228.5,4782.55,0
1,69,1,0,32.898613,-117.202937,0,6,47.9,0,2,6.0,0,0,1,0,1,1,0,1,0,1,0,95.75,573.75,0.0,0,287.4,861.15,0
1,65,0,0,34.099891,-118.414338,0,14,37.62,1,2,10.0,0,0,0,0,1,1,1,1,0,1,0,95.6,1273.3,0.0,0,526.68,1799.98,1
1,61,0,0,38.875508,-121.765866,0,23,8.5,1,2,6.0,0,0,1,1,1,0,0,1,0,1,1,96.9,2085.45,0.0,0,195.5,2280.95,1
1,23,1,3,35.735694,-118.738483,1,71,14.14,0,2,59.0,1,1,1,0,1,1,1,1,1,1,0,104.65,7288.4,0.0,0,1003.94,8292.34,1
1,58,1,0,36.397745,-120.119911,1,28,9.62,1,2,24.0,1,1,0,0,1,1,1,1,1,0,0,106.1,2847.4,0.0,0,269.36,3116.76,0
0,31,1,0,32.89325,-117.087091,10,64,19.22,0,2,21.0,1,0,0,1,1,1,1,1,1,1,1,96.9,6314.35,13.37,0,1230.08,7531.06,1
0,23,0,0,32.957195,-117.202542,0,34,7.99,1,2,76.0,1,1,1,0,1,1,1,1,0,1,1,109.8,3587.25,0.0,0,271.66,3858.91,0
0,51,0,0,38.336216,-120.76901,0,1,43.49,1,0,4.0,0,0,0,0,0,0,0,1,0,1,0,49.95,49.95,0.0,0,43.49,93.44,0
0,70,0,0,37.656695,-122.048361,0,33,17.24,1,2,25.0,0,1,1,1,1,1,1,0,0,1,0,110.45,3655.45,0.0,70,568.92,4294.37,0
1,38,0,0,32.64164,-116.985026,0,12,13.88,1,2,8.0,0,0,0,0,1,1,1,1,0,0,0,94.55,1173.55,0.0,0,166.56,1340.11,1
1,75,1,0,39.435756,-121.552071,7,72,11.23,1,2,20.0,0,1,0,0,1,1,1,1,1,1,1,97.25,7133.1,0.0,0,808.56,7941.66,1
1,65,1,0,38.235021,-122.557332,9,36,47.16,0,1,28.0,0,0,1,1,0,0,0,1,1,0,1,54.1,1992.85,1.09,0,1697.76,3689.52,1
1,24,1,0,36.625792,-119.672483,6,8,2.38,0,1,53.0,0,1,0,0,0,0,0,1,0,1,0,49.55,393.45,0.0,0,19.04,412.49,1
1,60,1,2,35.279984,-120.824288,6,29,6.73,1,1,27.0,0,1,1,0,1,1,1,1,0,0,1,80.1,2211.8,0.0,0,195.17,2406.97,1
0,47,1,0,38.618347,-122.908422,1,28,37.66,0,2,20.0,1,0,0,0,1,1,1,1,0,1,1,92.35,2602.9,0.0,0,1054.48,3657.38,0
0,70,0,0,36.657462,-119.595293,0,59,24.27,1,2,9.0,0,0,1,0,1,1,1,1,1,1,0,99.5,5890.0,0.0,0,1431.93,7321.93,1
0,70,0,0,32.71346,-117.236378,0,16,9.72,1,1,29.0,1,0,0,0,0,0,0,1,1,1,0,54.1,889.0,0.0,0,155.52,1044.52,1
0,41,1,0,38.265899,-121.939461,1,67,30.94,1,2,11.0,1,0,0,1,0,1,1,1,1,1,1,94.35,6341.45,0.0,0,2072.98,8414.43,0
1,42,0,0,39.182916,-123.552571,0,40,32.78,1,2,29.0,0,1,1,0,1,1,1,1,0,1,1,102.65,4108.15,0.0,0,1311.2,5419.35,1
0,37,0,0,37.943087,-122.72379,0,8,42.78,0,1,27.0,1,0,0,1,0,0,0,1,1,0,0,54.25,447.75,0.0,0,342.24,789.99,1
1,55,1,3,34.200175,-118.540958,3,71,25.02,1,2,53.0,1,0,1,0,1,1,1,1,2,0,0,105.55,7405.5,0.0,0,1776.42,9181.92,1
0,60,0,0,33.012751,-117.200617,0,17,22.61,0,2,19.0,0,1,0,0,1,0,0,1,0,1,0,83.55,1329.15,0.0,0,384.37,1713.52,1
0,50,0,0,37.388349,-122.075299,0,3,14.35,1,2,17.0,0,0,0,0,0,0,0,1,0,0,0,76.1,257.6,0.0,0,43.05,300.65,1
1,76,0,0,40.825486,-124.049485,0,16,19.18,1,2,22.0,0,0,0,0,1,0,0,1,0,1,0,86.6,1281.0,0.0,0,306.88,1587.88,0
0,42,0,0,34.445239,-117.894868,0,13,8.59,1,2,15.0,0,1,1,1,0,0,0,1,0,0,0,89.4,1132.35,0.0,0,111.67,1244.02,0
1,26,1,0,33.739412,-117.173334,4,52,49.82,0,2,51.0,1,1,1,1,1,1,1,1,2,1,0,106.3,5487.0,0.0,0,2590.64,8077.64,1
0,42,0,1,34.1528,-118.000482,0,4,33.5,0,2,27.0,0,0,0,0,0,0,0,1,0,1,0,70.9,273.0,8.74,0,134.0,398.26,0
1,61,1,0,38.922812,-121.312005,2,47,48.69,1,2,21.0,0,1,1,0,1,1,1,1,0,1,0,104.1,5135.15,0.0,0,2288.43,7423.58,1
1,44,0,0,36.878364,-121.629781,0,5,40.15,1,2,19.0,0,0,0,0,1,1,1,1,0,1,0,94.85,462.8,0.0,0,200.75,663.55,0
0,79,0,0,39.424957,-122.039307,0,8,45.16,1,2,15.0,0,1,1,0,1,1,0,1,0,1,0,105.5,829.55,0.0,0,361.28,1190.83,0
0,53,1,3,33.53604,-116.119222,1,67,11.4,1,2,27.0,0,1,0,1,1,0,0,1,2,0,1,94.1,6302.8,0.0,0,763.8,7066.6,1
0,59,0,0,38.734997,-121.463719,0,25,36.24,1,2,3.0,0,1,0,0,1,1,1,1,0,1,0,100.25,2387.75,0.0,0,906.0,3293.75,0
0,45,1,3,36.220761,-120.980777,3,70,11.36,1,2,53.0,1,1,1,1,1,1,1,1,2,1,1,115.15,8250.0,0.0,0,795.2,9045.2,1
1,64,0,0,37.382909,-121.634151,0,43,21.64,0,1,13.0,0,1,0,0,0,1,1,1,2,1,0,60.0,2548.55,0.0,0,930.52,3479.07,1
0,79,0,0,32.898613,-117.202937,0,12,34.01,1,2,18.0,0,1,0,0,1,0,0,1,0,1,0,91.3,1094.5,0.0,0,408.12,1502.62,0
0,74,1,0,33.877639,-117.961212,4,72,5.77,1,1,24.0,1,1,1,1,1,1,0,1,2,1,1,89.55,6448.85,0.0,0,415.44,6864.29,1
1,76,1,0,37.499411,-122.196318,1,21,19.74,0,2,18.0,0,0,0,0,0,0,0,1,0,1,0,69.1,1474.75,0.0,0,414.54,1889.29,0
1,40,1,0,40.637105,-121.906949,5,51,9.53,0,1,10.0,1,1,0,1,0,0,0,1,2,0,1,60.5,3121.45,0.0,0,486.03,3607.48,1
1,28,1,0,37.306612,-122.080621,1,55,8.8,0,1,48.0,1,1,0,1,0,0,0,0,2,0,0,57.55,3046.4,0.0,60,484.0,3590.4,0
1,59,0,0,39.23754,-120.720196,0,51,9.85,1,0,3.0,1,0,0,1,0,0,0,1,1,0,1,59.9,3043.6,0.0,0,502.35,3545.95,1
0,73,1,0,34.17051,-118.289463,5,22,17.22,1,1,25.0,1,1,0,1,0,0,0,1,2,1,1,63.55,1381.8,0.0,0,378.84,1760.64,1
0,40,1,2,39.134075,-123.23422,9,51,29.56,1,2,27.0,0,0,0,1,0,0,0,1,0,1,0,80.75,4116.9,0.0,0,1507.56,5624.46,1
0,40,1,2,37.801776,-122.402293,4,44,24.71,1,2,27.0,0,1,1,0,0,1,1,0,1,0,0,94.4,4295.35,0.0,40,1087.24,5422.59,1
0,61,0,0,33.885811,-118.206459,0,31,25.57,0,1,27.0,0,1,1,1,1,1,1,0,2,0,1,79.2,2497.2,0.0,70,792.67,3359.87,1
0,80,1,0,34.088017,-118.327168,3,3,39.51,0,2,17.0,0,1,0,0,0,0,0,0,0,1,0,74.6,239.05,0.0,30,118.53,387.58,1
1,71,0,0,34.002642,-118.287596,0,1,11.89,0,1,12.0,0,0,0,0,0,0,0,1,1,0,0,45.25,45.25,0.0,0,11.89,57.14,1
1,40,0,0,37.316807,-120.855753,0,41,6.6,1,0,3.0,0,0,1,0,0,0,0,1,0,1,0,55.7,2237.55,0.0,0,270.6,2508.15,1
1,57,1,1,35.059695,-120.604741,1,60,2.83,1,2,19.0,0,1,0,1,1,1,1,1,0,1,0,103.75,5969.95,0.0,0,169.8,6139.75,1
0,21,1,2,35.363339,-117.637641,1,2,27.27,0,1,51.0,0,0,0,0,1,1,1,1,0,0,1,65.7,134.35,0.0,0,54.54,188.89,0
0,78,1,0,33.884073,-117.732197,3,65,18.39,1,2,28.0,1,0,1,0,1,1,0,1,0,0,0,105.25,6786.4,0.0,0,1195.35,7981.75,0
0,45,0,0,41.468877,-120.54229,0,2,25.56,1,2,6.0,0,1,0,0,0,0,0,1,0,0,0,79.55,151.75,0.0,0,51.12,202.87,1
1,78,0,0,33.930199,-117.862898,0,5,17.13,0,2,9.0,0,0,0,0,0,0,0,1,2,1,1,71.45,371.6,0.0,0,85.65,457.25,1
1,57,1,0,36.554618,-121.922239,1,1,18.84,0,2,19.0,0,0,0,0,0,0,0,1,0,1,0,71.0,71.0,0.0,0,18.84,89.84,0
1,27,1,0,37.84551,-122.235181,1,28,33.63,0,1,48.0,1,0,0,1,0,0,0,0,1,0,1,54.35,1426.45,0.0,30,941.64,2398.09,1
1,78,1,0,32.825086,-117.199424,1,58,49.38,1,2,19.0,1,1,1,0,1,1,0,1,1,1,0,108.85,6287.25,0.0,0,2864.04,9151.29,0
1,47,0,0,37.848641,-122.515692,0,15,3.15,1,1,26.0,0,0,0,0,0,0,0,0,0,0,0,51.55,765.5,0.0,20,47.25,832.75,0
0,30,1,0,37.581496,-119.972762,1,19,45.37,1,2,52.0,0,1,0,0,0,1,1,1,0,1,0,89.1,1620.8,0.0,0,862.03,2482.83,1
1,34,0,0,38.522328,-122.97932,0,60,7.1,1,2,10.0,0,0,1,0,1,0,0,1,2,1,0,89.55,5231.2,0.0,0,426.0,5657.2,1
1,64,0,0,37.529656,-120.854357,0,1,45.86,0,2,27.0,0,0,0,0,0,0,0,1,0,1,0,69.35,69.35,0.0,0,45.86,115.21,0
0,48,0,0,37.639215,-122.037554,0,71,18.2,0,1,28.0,1,1,1,1,1,0,0,1,2,0,1,77.35,5550.1,0.0,0,1292.2,6842.3,1
0,26,0,0,38.25485,-122.461799,0,6,5.16,0,2,59.0,0,0,1,1,1,1,1,1,0,1,2,99.95,547.65,0.0,0,30.96,578.61,0
1,60,0,0,37.212191,-119.749323,0,68,1.27,1,0,13.0,1,1,1,0,0,1,1,1,1,1,1,76.9,5023.0,0.0,0,86.36,5109.36,1
0,57,0,0,39.117018,-120.212535,0,4,38.96,0,1,10.0,0,0,0,0,1,0,0,1,0,0,1,55.5,227.35,0.0,0,155.84,383.19,1
1,36,0,0,35.342891,-119.064803,0,46,24.13,0,0,16.0,0,0,0,0,0,0,0,1,0,1,1,45.2,2065.15,0.0,0,1109.98,3175.13,1
1,70,0,0,37.424655,-121.74841,0,47,44.08,1,2,20.0,0,0,0,0,1,0,0,1,1,1,1,86.05,3865.6,0.0,0,2071.76,5937.36,1
0,78,1,0,36.594542,-119.905245,10,19,19.57,1,2,27.0,0,0,0,0,1,1,0,1,2,1,0,94.95,1760.25,0.0,0,371.83,2132.08,1
1,39,0,0,34.144703,-117.770299,0,49,23.82,1,2,18.0,0,0,0,0,0,0,0,1,0,1,0,74.6,3720.35,0.0,0,1167.18,4887.53,1
1,59,0,0,34.250069,-117.393949,0,6,18.65,0,2,18.0,0,0,0,0,0,0,0,1,0,1,0,69.1,435.0,0.0,0,111.9,546.9,1
0,23,0,0,37.885629,-122.46858,0,6,34.42,1,2,42.0,0,1,0,0,1,0,0,0,0,1,0,89.75,552.65,0.0,60,206.52,819.17,1
1,50,1,1,33.752524,-118.210737,1,15,8.44,0,0,21.0,0,1,1,1,0,1,1,1,0,1,1,69.5,1071.4,0.0,0,126.6,1198.0,1
1,34,0,0,38.805481,-120.13287,0,26,37.59,1,2,8.0,1,1,0,0,1,0,0,1,0,1,1,92.4,2349.8,0.0,0,977.34,3327.14,1
1,46,0,2,34.132275,-117.611478,0,16,13.99,1,1,18.0,1,1,0,0,0,1,1,1,0,1,0,69.1,1083.7,0.0,0,223.84,1307.54,1
0,42,1,1,34.085807,-118.206617,5,10,26.37,1,0,26.0,1,1,0,0,1,0,0,1,1,0,0,70.3,676.15,0.0,0,263.7,939.85,1
1,60,0,2,37.509366,-122.306132,0,21,19.57,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,45.65,985.05,0.0,0,410.97,1396.02,1
0,49,1,2,37.238758,-121.828375,5,67,43.01,1,0,16.0,1,1,0,1,1,0,0,1,2,0,1,74.0,4868.4,0.0,0,2881.67,7750.07,1
0,61,1,0,38.517295,-121.439819,1,16,37.83,1,0,26.0,0,1,0,0,1,1,1,1,0,1,0,100.0,1534.75,0.0,0,605.28,2140.03,0
1,36,1,0,41.232128,-123.194748,10,41,39.39,1,2,3.0,0,1,0,0,0,0,0,1,0,1,0,80.25,3439.0,2.18,0,1614.99,5051.81,1
0,44,1,1,37.316146,-121.936285,3,70,8.36,1,1,19.0,1,1,1,1,1,0,0,1,2,0,0,79.7,5743.3,0.0,0,585.2,6328.5,1
0,46,1,0,37.287758,-119.548156,7,70,19.1,0,1,21.0,1,1,1,1,0,1,1,1,1,0,1,74.1,5222.3,0.0,0,1337.0,6559.3,1
1,66,0,0,32.827184,-116.703729,0,8,1.78,0,2,7.0,0,1,0,0,0,0,0,1,0,1,0,74.5,606.55,0.0,0,14.24,620.79,0
0,40,1,0,34.559882,-115.637164,9,2,22.23,1,2,13.0,0,0,0,0,1,0,0,1,0,1,0,84.05,134.05,0.0,0,44.46,178.51,1
0,32,0,0,39.492046,-123.375818,0,56,30.86,0,1,22.0,1,0,1,1,0,0,0,1,1,1,1,60.25,3282.75,0.0,0,1728.16,5010.91,1
1,38,0,0,34.17847,-118.459472,0,1,27.89,0,2,20.0,0,0,0,0,0,0,0,1,0,1,0,70.05,70.05,0.0,0,27.89,97.94,0
1,40,1,0,33.844983,-117.952151,2,4,28.47,0,2,5.0,0,0,0,0,0,0,0,0,0,0,0,70.5,294.2,0.0,10,113.88,418.08,1
1,35,1,0,34.008293,-118.346766,1,68,11.12,1,0,10.0,0,1,0,1,0,1,1,1,2,0,1,70.8,4859.95,0.0,0,756.16,5616.11,1
0,41,1,0,35.214982,-118.59049,7,43,41.83,1,2,15.0,0,1,0,0,0,0,0,1,0,0,0,80.45,3398.9,0.0,0,1798.69,5197.59,1
